,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,pred_salse
68194,674838,541,2,10/02/2015,778,1,0,0,0,5871.03
68195,187891,66,3,16/04/2014,607,1,1,0,1,7229.088333333334
68196,254631,225,3,11/09/2013,609,1,1,0,0,5482.674666666666
68197,701227,1097,5,10/01/2014,2566,1,1,0,0,10585.59
68198,521096,305,7,22/06/2014,0,0,0,0,0,0.0
68199,196400,464,5,15/02/2013,1104,1,0,0,0,8205.324
68200,370194,287,6,12/10/2013,909,1,0,0,0,9835.851666666667
68201,568167,371,2,03/02/2015,598,1,1,0,0,7983.05
68202,418657,726,4,06/03/2014,1114,1,1,0,0,11524.53
68203,261872,1003,7,16/11/2014,0,0,0,0,0,0.0
68204,195475,183,6,05/01/2013,271,1,0,0,0,2332.022
68205,398175,277,7,23/03/2014,0,0,0,0,0,0.0
68206,24939,280,6,03/01/2015,441,1,0,0,0,5477.078690476189
68207,592857,946,5,04/07/2014,636,1,1,0,0,5424.24
68208,208104,1099,7,22/09/2013,710,1,0,0,0,4971.310190476191
68209,532605,781,7,10/08/2014,0,0,0,0,0,0.0
68210,535571,367,1,29/06/2015,772,1,1,0,0,9036.823333333332
68211,462475,607,2,05/02/2013,577,1,1,0,0,6506.795999999999
68212,664797,1032,4,07/05/2015,1045,1,1,0,0,10674.116666666667
68213,365267,1012,6,10/05/2014,645,1,0,0,0,7177.04
68214,372017,483,3,17/07/2013,699,1,1,0,1,5762.43
68215,82583,918,4,06/06/2013,544,1,1,0,0,5398.81
68216,69012,321,1,18/02/2013,683,1,1,0,0,7055.005999999999
68217,173830,132,6,05/10/2013,540,1,0,0,0,5329.471666666667
68218,14347,200,5,22/08/2014,972,1,1,0,0,7829.5
68219,429283,709,1,06/04/2015,0,0,0,b,1,0.0
68220,680696,67,3,11/09/2013,851,1,1,0,0,8506.39
68221,169938,1083,7,02/06/2013,0,0,0,0,0,0.0
68222,654777,177,5,08/08/2014,514,1,1,0,1,4715.41
68223,475328,564,4,09/10/2014,480,1,1,0,1,5903.479333333333
68224,407076,835,7,08/06/2014,0,0,0,0,0,0.0
68225,686819,336,2,25/03/2014,1082,1,0,0,0,7933.973333333332
68226,284352,464,3,14/05/2014,1016,1,0,0,0,7578.04
68227,310268,918,5,27/12/2013,673,1,0,0,1,5597.93
68228,497326,280,2,30/12/2014,491,1,0,0,1,5548.605
68229,674031,473,5,20/09/2013,411,1,0,0,0,2756.57
68230,159749,1059,3,17/12/2014,1558,1,1,0,0,12437.47
68231,275650,934,7,31/05/2015,0,0,0,0,0,0.0
68232,425799,134,6,11/05/2013,323,1,0,0,0,3243.623333333334
68233,488725,375,2,25/06/2013,720,1,0,0,0,7250.02
68234,209226,151,4,13/06/2013,571,1,0,0,0,5384.345119047619
68235,26328,262,5,18/01/2013,3082,1,0,0,0,17873.94
68236,470385,1005,4,26/03/2015,827,1,0,0,0,5371.98
68237,345767,849,2,13/05/2014,802,1,0,0,0,6960.11
68238,530163,757,2,12/03/2013,436,1,0,0,0,4340.232500000001
68239,556838,273,4,14/08/2014,615,1,0,0,1,5733.845
68240,242162,1109,1,08/06/2015,464,1,0,0,0,4493.82
68241,653675,596,3,11/09/2013,663,1,1,0,0,4380.094571428572
68242,437399,764,5,19/06/2015,494,1,1,0,0,4874.498333333333
68243,527841,666,3,08/01/2014,737,1,1,0,0,8749.625309523808
68244,387750,928,6,13/12/2014,804,1,0,0,0,8125.34
68245,135615,1063,7,19/05/2013,0,0,0,0,0,0.0
68246,386877,718,3,08/01/2014,981,1,1,0,1,10553.455
68247,324327,711,3,11/03/2015,420,1,0,0,0,5462.711666666666
68248,120033,975,6,21/02/2015,533,1,0,0,0,5245.3
68249,573059,68,1,09/06/2014,0,0,0,a,0,0.0
68250,638088,594,5,08/03/2013,430,1,1,0,0,4430.8966666666665
68251,119738,41,7,11/08/2013,0,0,0,0,0,0.0
68252,701940,3,6,27/06/2015,641,1,0,0,0,5793.11
68253,560435,812,3,04/12/2013,946,1,1,0,0,8834.886666666665
68254,383717,1057,4,24/04/2014,553,1,0,0,1,4935.63
68255,386727,748,5,07/11/2014,574,1,1,0,0,6751.5019999999995
68256,589133,1097,4,21/11/2013,2608,1,1,0,0,10248.509333333333
68257,33817,458,2,14/05/2013,726,1,1,0,0,8178.003333333334
68258,408178,752,3,16/04/2014,565,1,1,0,1,7685.76
68259,201090,302,7,02/11/2014,0,0,0,0,0,0.0
68260,234836,733,3,28/01/2015,3158,1,1,0,0,13694.15
68261,375392,578,7,05/10/2014,482,1,0,0,0,3934.8925
68262,347434,753,7,07/04/2013,0,0,0,0,0,0.0
68263,297229,914,6,05/07/2014,843,1,0,0,0,6676.208333333332
68264,19921,890,6,13/04/2013,395,1,0,0,0,4650.64
68265,118854,137,6,04/04/2015,908,1,0,0,0,6949.215
68266,377375,270,5,26/04/2013,1196,1,1,0,0,9892.115
68267,407840,980,1,04/05/2015,664,1,1,0,0,8414.898666666668
68268,448979,301,2,12/08/2014,493,1,0,0,1,4437.228999999999
68269,706489,525,3,19/11/2014,745,1,0,0,0,8176.65
68270,154120,546,6,05/07/2014,1382,1,0,0,0,11473.9235
68271,146843,527,1,19/05/2014,1111,1,1,0,0,12058.171666666665
68272,72503,450,4,05/09/2013,1114,1,0,0,1,8390.22
68273,22993,693,3,31/12/2014,268,1,0,0,1,2568.956666666667
68274,662396,928,6,09/03/2013,708,1,0,0,0,7441.18
68275,167755,185,4,02/05/2013,684,1,1,0,0,9414.99
68276,441719,250,3,27/02/2013,471,1,0,0,0,5093.12
68277,33194,876,2,05/05/2015,1513,1,1,0,0,14395.830499999998
68278,348488,1089,4,01/01/2015,0,0,0,a,1,0.0
68279,309551,652,4,26/02/2015,595,1,0,0,0,5404.83
68280,627654,809,4,06/03/2014,938,1,1,0,0,11743.05
68281,658596,202,4,17/10/2013,396,1,0,0,1,4394.74
68282,475958,605,3,12/06/2013,393,1,0,0,0,4563.543095238096
68283,498942,291,7,20/07/2014,0,0,0,0,0,0.0
68284,322177,731,7,09/11/2014,0,0,0,0,0,0.0
68285,356631,931,3,18/02/2015,402,1,1,0,0,3670.5733333333333
68286,543771,622,1,09/06/2014,0,0,0,a,0,0.0
68287,411167,1069,3,04/09/2013,930,1,0,0,0,7050.550000000001
68288,472059,144,3,14/05/2014,611,1,0,0,0,6200.734333333334
68289,130254,1089,6,19/07/2014,898,1,0,0,0,8918.591666666667
68290,432678,104,1,29/07/2013,1353,1,1,0,1,10624.11
68291,591323,655,7,02/11/2014,0,0,0,0,0,0.0
68292,694985,879,3,02/01/2013,326,1,0,0,1,3179.125666666666
68293,537233,130,2,23/06/2015,515,1,0,0,0,4813.407666666667
68294,652522,147,1,28/07/2014,906,1,1,0,1,9419.43
68295,174923,569,5,18/04/2014,0,0,1,b,1,0.0
68296,258309,998,5,01/03/2013,560,1,0,0,0,4707.7491666666665
68297,661600,12,7,27/04/2014,0,0,0,0,0,0.0
68298,711453,417,4,20/03/2014,866,1,1,0,0,8935.255666666666
68299,111972,976,2,12/05/2015,665,1,0,0,0,5719.325
68300,605341,220,2,03/12/2013,940,1,1,0,0,7444.88
68301,25520,903,3,18/03/2015,672,1,1,0,0,9541.25
68302,532438,750,4,19/06/2014,0,0,1,a,1,0.0
68303,17882,71,1,02/12/2013,1182,1,1,0,0,11818.87457142857
68304,418974,1096,2,11/02/2014,621,1,0,0,0,4872.783333333334
68305,14845,31,7,14/06/2015,0,0,0,0,0,0.0
68306,171323,504,2,15/10/2013,789,1,0,0,1,5033.54
68307,193918,1061,5,28/06/2013,502,1,0,0,0,6208.496666666668
68308,192348,40,3,09/07/2014,480,1,0,0,1,3545.655
68309,395177,653,1,08/04/2013,627,1,1,0,0,7651.8561190476175
68310,243464,299,3,03/09/2014,861,1,1,0,0,8087.01
68311,382972,402,6,15/06/2013,575,1,0,0,0,5028.952333333334
68312,376001,109,6,09/11/2013,555,1,0,0,0,4579.005666666667
68313,90561,514,7,10/11/2013,0,0,0,0,0,0.0
68314,212141,928,7,10/11/2013,0,0,0,0,0,0.0
68315,398875,817,6,22/03/2014,2195,1,0,0,0,15371.62
68316,373364,1035,1,20/04/2015,512,1,0,0,0,3609.8153333333325
68317,299402,563,5,13/09/2013,669,1,1,0,0,5322.38
68318,600453,378,7,22/02/2015,0,0,0,0,0,0.0
68319,497615,8,4,07/05/2015,890,1,1,0,0,8796.906
68320,388276,316,3,25/06/2014,695,1,0,0,0,6570.95
68321,220738,242,6,30/11/2013,380,1,0,0,0,3799.686666666667
68322,269645,380,6,27/04/2013,1560,1,0,0,0,16054.39
68323,469050,124,7,30/03/2014,0,0,0,0,0,0.0
68324,597953,372,5,26/12/2014,0,0,0,c,1,0.0
68325,77720,237,7,01/02/2015,0,0,0,0,0,0.0
68326,235050,712,5,27/03/2015,591,1,0,0,0,5804.5
68327,147361,79,5,11/04/2014,527,1,0,0,0,4554.806
68328,481769,971,7,27/10/2013,0,0,0,0,0,0.0
68329,681610,17,7,02/11/2014,0,0,0,0,0,0.0
68330,575542,492,1,18/05/2015,1385,1,1,0,0,11245.97
68331,457575,253,7,16/03/2014,0,0,0,0,0,0.0
68332,137144,336,2,26/08/2014,1508,1,0,0,1,9623.12
68333,354684,621,2,05/02/2013,1081,1,1,0,0,8985.05
68334,547020,137,4,05/03/2015,991,1,1,0,0,8707.52
68335,121338,647,4,17/01/2013,603,1,0,0,0,4986.108321428571
68336,307384,1036,6,07/09/2013,457,1,0,0,0,4483.69
68337,539375,572,4,15/08/2013,555,1,1,0,1,7079.348333333333
68338,297953,178,3,31/12/2014,486,1,0,0,1,3577.2905238095236
68339,462412,793,4,18/12/2014,617,1,1,0,0,7132.18
68340,7362,668,4,22/05/2014,1111,1,1,0,0,8864.0
68341,684509,956,1,09/02/2015,451,1,0,0,0,3170.76
68342,433067,168,4,15/08/2013,701,1,1,0,1,7522.825
68343,245690,349,1,21/07/2014,862,1,0,0,1,8019.84
68344,349549,279,5,21/03/2014,653,1,1,0,0,8358.659833333333
68345,625846,574,4,09/10/2014,630,1,1,0,0,8156.669083333333
68346,266356,901,2,10/12/2013,668,1,0,0,0,6497.34
68347,561073,553,3,12/11/2014,493,1,1,0,0,5073.855666666666
68348,83550,1016,5,12/07/2013,400,1,0,0,0,3821.409690476191
68349,603220,513,6,28/02/2015,2120,1,0,0,0,18063.5825
68350,57926,742,6,25/05/2013,796,1,0,0,0,6990.775666666667
68351,369104,1103,6,21/06/2014,391,1,0,0,0,4743.94
68352,241350,1073,3,15/10/2014,868,1,0,0,1,6574.08
68353,82782,535,4,28/08/2014,943,1,0,0,0,7999.14
68354,455442,360,4,06/06/2013,783,1,1,0,0,7538.973333333332
68355,129890,749,6,13/04/2013,324,1,0,0,0,2874.1246666666666
68356,661526,1016,6,20/12/2014,598,1,0,0,0,5940.88
68357,176762,341,5,28/11/2014,977,1,1,0,0,8364.95
68358,277792,801,4,19/02/2015,432,1,1,0,0,4336.37
68359,145672,698,4,26/09/2013,1751,1,1,0,0,14217.47
68360,497844,59,4,30/01/2014,560,1,0,0,0,4597.640666666668
68361,44696,1019,4,25/07/2013,671,1,0,0,0,6927.164000000001
68362,7127,681,2,22/01/2013,353,1,1,0,0,3112.15
68363,705231,24,2,23/04/2013,835,1,1,0,0,8716.784
68364,124042,608,3,30/07/2014,975,1,1,0,1,9136.435
68365,36637,559,5,16/08/2013,798,1,1,0,1,6206.29
68366,60386,244,6,26/07/2014,461,1,0,0,0,4177.361666666667
68367,273959,244,3,27/03/2013,644,1,1,0,1,7054.54
68368,574701,832,5,04/07/2014,566,1,1,0,0,6910.786
68369,313775,86,6,20/07/2013,483,1,0,0,0,3588.73
68370,672356,786,4,05/03/2015,577,1,1,0,0,3943.96
68371,9619,822,5,05/12/2014,926,1,1,0,0,10335.720000000001
68372,547176,785,1,01/07/2013,695,1,1,0,0,8570.355
68373,413320,1046,2,04/02/2014,742,1,1,0,1,9124.05
68374,106859,22,7,26/07/2015,0,0,0,0,0,0.0
68375,80892,770,6,04/10/2014,611,1,0,0,0,5166.79
68376,86515,587,3,08/05/2013,654,1,0,0,0,8939.6
68377,71307,1078,1,23/03/2015,512,1,0,0,0,6327.733619047619
68378,596456,228,7,26/07/2015,0,0,0,0,0,0.0
68379,321036,249,3,19/03/2014,496,1,1,0,0,5032.828333333333
68380,493917,45,1,29/04/2013,485,1,1,0,0,6725.64
68381,109961,1087,5,13/09/2013,689,1,1,0,0,6838.33
68382,420487,257,5,27/12/2013,694,1,0,0,1,5671.195333333334
68383,94967,76,5,13/03/2015,882,1,0,0,0,8199.76
68384,645036,22,6,18/05/2013,421,1,0,0,0,3437.6931904761905
68385,393011,20,1,10/06/2013,920,1,0,0,0,8058.35
68386,544084,202,4,03/10/2013,0,0,0,a,0,0.0
68387,385260,816,1,18/11/2013,855,1,1,0,0,6308.0975
68388,587500,5,1,08/04/2013,695,1,1,0,0,6099.56
68389,301193,479,3,05/11/2014,1317,1,1,0,0,11660.156666666666
68390,168978,12,4,22/01/2015,753,1,0,0,0,5498.433333333333
68391,191568,1054,1,27/01/2014,598,1,0,0,0,5264.95
68392,116229,838,1,12/05/2014,833,1,0,0,0,7934.6
68393,637052,728,4,25/09/2014,411,1,0,0,0,4333.068
68394,658672,905,7,13/07/2014,0,0,0,0,0,0.0
68395,211504,152,3,07/05/2014,710,1,1,0,0,6907.062523809524
68396,8764,466,2,29/10/2013,630,1,0,0,1,5485.981
68397,308117,361,3,08/10/2014,592,1,1,0,0,5967.895
68398,460481,532,4,25/06/2015,1118,1,0,0,0,9507.032833333333
68399,433016,391,4,16/05/2013,682,1,1,0,0,5457.83
68400,592264,989,4,17/10/2013,523,1,0,0,0,4215.258333333333
68401,341626,104,4,17/01/2013,1101,1,0,0,0,8252.255
68402,162681,393,1,04/08/2014,738,1,1,0,1,8691.37
68403,652523,299,3,26/02/2014,453,1,0,0,0,4319.63630952381
68404,552552,931,6,09/11/2013,183,1,0,0,0,1182.4125
68405,302915,968,4,25/04/2013,852,1,1,0,0,6951.52
68406,580526,706,5,31/01/2014,558,1,0,0,0,5541.78
68407,666688,556,5,20/03/2015,868,1,1,0,0,7798.77
68408,268626,940,7,21/04/2013,0,0,0,0,0,0.0
68409,74553,701,1,09/03/2015,539,1,0,0,0,4018.066666666667
68410,676283,90,7,07/06/2015,0,0,0,0,0,0.0
68411,262275,582,2,30/04/2013,889,1,1,0,0,7839.74
68412,85677,887,2,02/09/2014,629,1,1,0,1,7752.045999999999
68413,52587,381,5,10/01/2014,1134,1,1,0,0,11049.92
68414,491484,282,5,04/01/2013,546,1,0,0,1,3730.62
68415,79618,589,4,03/01/2013,262,1,0,0,1,2136.6225
68416,499295,56,2,07/04/2015,540,1,0,0,1,7257.28
68417,4195,1058,7,23/03/2014,0,0,0,0,0,0.0
68418,309500,63,4,18/07/2013,544,1,1,0,1,6117.99
68419,159115,752,3,20/05/2015,498,1,1,0,0,6173.01
68420,550010,835,2,22/10/2013,645,1,1,0,1,5509.2575
68421,592659,1017,5,21/06/2013,1123,1,1,0,0,7988.53
68422,568869,1030,4,16/01/2014,334,1,0,0,0,3313.6911666666665
68423,604372,820,3,23/10/2013,1049,1,1,0,0,11221.129833333336
68424,9286,603,3,03/04/2013,779,1,0,0,1,5533.6
68425,590437,217,7,27/10/2013,0,0,0,0,0,0.0
68426,235687,468,3,17/06/2015,621,1,1,0,0,5917.3859999999995
68427,585176,341,2,18/03/2014,823,1,1,0,0,6279.98
68428,691954,129,5,07/02/2014,1291,1,1,0,0,11227.87
68429,189117,829,2,30/06/2015,910,1,1,0,0,8324.8825
68430,186901,542,4,19/02/2015,556,1,1,0,1,6766.7
68431,482662,464,4,21/08/2014,1300,1,1,0,1,10458.07
68432,614265,21,5,30/05/2014,590,1,0,0,0,5850.8
68433,461702,799,6,13/06/2015,873,1,0,0,0,9132.56
68434,57880,603,4,02/01/2014,793,1,0,0,1,5136.71
68435,323923,1016,7,01/03/2015,0,0,0,0,0,0.0
68436,628567,122,4,13/06/2013,861,1,0,0,0,6661.972857142857
68437,693966,826,4,07/05/2015,860,1,1,0,0,9710.75
68438,591764,332,1,02/09/2013,522,1,0,0,0,3534.3381666666664
68439,360922,1001,1,17/02/2014,820,1,1,0,1,8366.8
68440,396550,648,2,02/06/2015,625,1,1,0,0,7293.158333333333
68441,511446,1008,6,04/10/2014,798,1,0,0,0,5990.3
68442,429042,96,7,12/07/2015,0,0,0,0,0,0.0
68443,627973,1092,2,12/02/2013,855,1,0,0,1,8322.65
68444,291875,605,1,10/02/2014,430,1,0,0,0,5253.571746031746
68445,622377,498,5,05/07/2013,867,1,1,0,0,6695.147
68446,625103,532,5,01/08/2014,1135,1,1,0,1,9940.84
68447,43241,75,1,16/02/2015,681,1,1,0,0,6434.23
68448,474237,502,2,25/11/2014,1575,1,1,0,0,12225.271999999999
68449,584106,311,3,30/07/2014,797,1,1,0,1,7871.826666666668
68450,562317,264,7,04/05/2014,0,0,0,0,0,0.0
68451,543193,1114,6,16/02/2013,3167,1,0,0,0,20865.56
68452,213357,360,1,10/03/2014,747,1,0,0,0,6596.14
68453,703871,365,1,31/03/2014,737,1,1,0,0,8098.59
68454,160756,262,5,14/02/2014,3601,1,0,0,0,21635.95
68455,686513,12,3,27/05/2015,828,1,0,0,0,6313.5882142857145
68456,514245,937,3,08/05/2013,581,1,0,0,0,6473.592666666666
68457,163518,1107,2,08/04/2014,603,1,0,0,0,4831.5675
68458,347914,905,3,10/07/2013,1304,1,0,0,0,8388.170499999998
68459,555877,206,2,21/07/2015,746,1,0,0,1,6429.39
68460,570124,155,1,19/05/2014,725,1,1,0,0,7590.99
68461,711509,917,7,29/03/2015,0,0,0,0,0,0.0
68462,498484,994,3,24/07/2013,374,1,0,0,1,3386.4291666666663
68463,79459,368,4,01/08/2013,642,1,1,0,1,8292.562
68464,525447,868,2,21/07/2015,548,1,0,0,0,7272.012952380951
68465,379004,525,6,15/06/2013,898,1,0,0,0,11000.74
68466,534678,513,3,26/11/2014,1973,1,1,0,0,17108.242000000002
68467,469439,315,2,24/06/2014,446,1,0,0,0,3756.91
68468,440287,563,2,12/02/2013,0,0,0,0,0,0.0
68469,600151,64,1,12/01/2015,877,1,1,0,0,12376.381666666668
68470,425688,252,4,05/09/2013,657,1,0,0,0,8197.74
68471,261757,98,4,03/04/2014,430,1,1,0,0,4780.899285714286
68472,246142,244,5,08/08/2014,542,1,1,0,1,5567.827666666667
68473,340050,115,1,28/01/2013,469,1,0,0,0,5817.546166666668
68474,60455,839,6,02/03/2013,415,1,0,0,0,3173.9266666666667
68475,69981,729,6,27/06/2015,909,1,0,0,0,8143.323333333334
68476,580832,578,1,28/04/2014,909,1,1,0,1,9851.47
68477,245553,950,5,01/03/2013,571,1,0,0,0,5527.41
68478,121649,94,5,07/11/2014,679,1,1,0,0,7727.38
68479,708140,797,5,30/01/2015,481,1,1,0,0,5198.36
68480,189198,777,5,13/12/2013,353,1,0,0,0,3691.14
68481,672386,678,5,05/04/2013,710,1,0,0,1,5364.89
68482,690314,355,6,15/03/2014,736,1,0,0,0,6444.98
68483,31026,143,4,30/10/2014,600,1,0,0,1,5911.5740000000005
68484,397963,955,1,12/01/2015,587,1,1,0,0,6631.24
68485,463774,377,4,30/07/2015,894,1,1,0,1,7922.73
68486,676886,129,4,30/01/2014,938,1,0,0,0,7220.41
68487,57875,682,6,18/01/2014,1362,1,0,0,0,8663.65
68488,273630,724,7,26/07/2015,0,0,0,0,0,0.0
68489,521728,6,6,12/07/2014,357,1,0,0,0,3074.93
68490,529102,31,1,08/12/2014,596,1,0,0,0,5633.04
68491,448855,597,1,09/02/2015,691,1,0,0,0,4380.0779999999995
68492,350504,858,7,04/05/2014,0,0,0,0,0,0.0
68493,579562,553,6,31/05/2014,892,1,0,0,0,9139.133333333333
68494,11765,826,2,04/06/2013,920,1,1,0,0,11364.43
68495,352505,158,7,27/01/2013,0,0,0,0,0,0.0
68496,16331,738,2,21/04/2015,673,1,0,0,0,7454.74
68497,88389,777,2,18/11/2014,310,1,0,0,0,3111.223
68498,514728,236,2,13/05/2014,868,1,0,0,0,6365.592166666666
68499,690118,702,5,07/03/2014,384,1,1,0,1,5404.669
68500,578191,819,7,16/11/2014,0,0,0,0,0,0.0
68501,451278,1008,7,06/04/2014,0,0,0,0,0,0.0
68502,29104,424,5,27/03/2015,724,1,0,0,0,6103.908333333334
68503,687488,29,2,12/02/2013,458,1,0,0,0,4776.423333333334
68504,113966,741,2,19/08/2014,971,1,1,0,1,8876.119333333332
68505,391411,85,1,25/08/2014,910,1,0,0,0,5772.09
68506,75576,235,6,14/02/2015,324,1,0,0,0,3291.97
68507,329947,992,7,22/03/2015,0,0,0,0,0,0.0
68508,145768,371,6,12/07/2014,469,1,0,0,0,5253.59
68509,538545,704,4,30/07/2015,1069,1,1,0,1,10183.9775
68510,76932,241,6,22/03/2014,703,1,0,0,0,6743.475999999999
68511,104269,545,4,19/09/2013,927,1,0,0,0,8092.532166666667
68512,40275,231,6,04/05/2013,440,1,0,0,0,5037.812999999999
68513,145532,181,2,20/01/2015,521,1,0,0,0,4144.2
68514,207073,547,4,21/11/2013,392,1,1,0,0,5004.445
68515,441342,970,6,05/01/2013,153,1,0,0,1,1327.58680952381
68516,461542,625,1,20/05/2013,0,0,0,a,0,0.0
68517,386081,735,6,06/09/2014,340,1,0,0,0,3476.8375
68518,231275,559,3,13/05/2015,859,1,0,0,0,6508.355
68519,15993,164,1,11/02/2013,638,1,0,0,1,5565.576666666666
68520,592369,244,4,09/05/2013,0,0,0,a,0,0.0
68521,367916,1059,2,17/09/2013,984,1,0,0,0,6929.806666666667
68522,154551,279,5,07/02/2014,720,1,1,0,0,10664.54
68523,691690,699,6,19/01/2013,939,1,0,0,0,7488.09
68524,290804,344,5,05/12/2014,1398,1,1,0,0,11851.775833333335
68525,507076,519,2,01/07/2014,579,1,1,0,0,6463.55
68526,197523,537,3,03/09/2014,614,1,1,0,1,6091.78
68527,278955,956,2,06/01/2015,554,1,1,0,1,4385.82
68528,511863,1047,4,07/03/2013,576,1,1,0,0,5697.62
68529,526095,159,6,16/05/2015,631,1,0,0,0,6124.09
68530,207940,997,1,22/04/2013,494,1,1,0,0,6336.812222222223
68531,407831,18,2,25/11/2014,783,1,1,0,0,7334.714
68532,588513,459,7,24/02/2013,0,0,0,0,0,0.0
68533,622183,582,1,04/02/2013,1042,1,1,0,0,9031.39
68534,635883,1055,1,12/05/2014,887,1,0,0,0,6990.19775
68535,247168,161,5,28/03/2014,780,1,0,0,0,6430.64
68536,341436,741,7,06/04/2014,0,0,0,0,1,0.0
68537,717,641,4,13/11/2014,539,1,1,0,0,5665.968666666667
68538,517324,1039,4,08/08/2013,802,1,0,0,1,5889.17
68539,378371,1099,6,06/06/2015,1228,1,0,0,0,9042.11
68540,146493,75,6,20/07/2013,625,1,0,0,0,5436.751904761905
68541,634018,923,6,13/07/2013,485,1,0,0,0,4519.130666666667
68542,25275,120,3,21/08/2013,571,1,0,0,0,5975.179059523809
68543,426510,743,7,24/08/2014,0,0,0,0,0,0.0
68544,19077,797,6,02/03/2013,345,1,0,0,0,3229.690738095239
68545,554570,637,7,11/08/2013,0,0,0,0,0,0.0
68546,309739,105,3,17/06/2015,683,1,1,0,0,5994.8
68547,324549,39,7,31/03/2013,0,0,0,0,0,0.0
68548,581388,444,7,13/01/2013,0,0,0,0,0,0.0
68549,620845,802,5,29/03/2013,0,0,1,b,1,0.0
68550,47255,826,5,10/07/2015,702,1,0,0,1,7845.64
68551,463432,700,4,24/04/2014,524,1,0,0,1,4238.220499999999
68552,462446,286,7,16/03/2014,0,0,0,0,0,0.0
68553,485630,692,2,31/12/2013,487,1,0,0,1,4216.83
68554,7753,569,4,10/10/2013,613,1,1,0,1,4475.91
68555,294744,859,6,24/05/2014,703,1,0,0,0,6820.26
68556,537562,269,1,21/10/2013,1730,1,1,0,1,14628.03
68557,408093,746,3,03/04/2013,392,1,0,0,1,4262.6658333333335
68558,13422,330,7,03/02/2013,0,0,0,0,0,0.0
68559,573837,795,2,10/03/2015,360,1,0,0,0,2924.0622857142857
68560,289132,3,5,09/05/2014,802,1,1,0,0,7636.261333333332
68561,673492,763,5,15/05/2015,640,1,0,0,1,6699.52
68562,620949,424,1,17/03/2014,923,1,1,0,0,8421.83
68563,378283,195,1,18/11/2013,1676,1,1,0,0,14554.94
68564,316693,387,6,01/11/2014,0,0,0,a,0,0.0
68565,633387,190,5,20/09/2013,625,1,0,0,0,6952.747
68566,202528,709,3,16/07/2014,1614,1,1,0,1,13522.316666666666
68567,181225,432,1,10/06/2013,1658,1,0,0,0,10488.09
68568,377958,460,2,12/03/2013,326,1,0,0,0,3114.3315555555555
68569,385117,216,6,28/06/2014,776,1,0,0,0,5768.1945
68570,294772,896,1,25/02/2013,965,1,0,0,0,5563.195
68571,628598,654,3,01/10/2014,820,1,1,0,0,8235.101999999999
68572,38448,11,3,13/05/2015,1238,1,0,0,0,8151.04
68573,662614,984,2,08/07/2014,524,1,0,0,1,4043.17
68574,326699,192,1,21/10/2013,618,1,1,0,0,8801.27
68575,169478,997,6,11/01/2014,442,1,0,0,0,4528.893333333333
68576,186789,264,6,26/01/2013,903,1,0,0,0,6188.27
68577,568541,1027,2,09/06/2015,1441,1,0,0,0,10420.155476190475
68578,463232,937,4,10/01/2013,539,1,1,0,1,6732.976666666667
68579,370414,865,7,31/03/2013,0,0,0,0,0,0.0
68580,692755,151,7,03/02/2013,0,0,0,0,0,0.0
68581,647902,207,6,15/11/2014,1074,1,0,0,0,8232.39
68582,146295,161,7,19/01/2014,0,0,0,0,0,0.0
68583,299806,1004,1,02/02/2015,603,1,1,0,0,7029.71
68584,435352,539,2,12/05/2015,1011,1,0,0,0,9098.876666666667
68585,258160,35,7,14/09/2014,0,0,0,0,0,0.0
68586,647113,138,3,13/08/2014,625,1,0,0,1,6329.6225
68587,14045,342,5,03/07/2015,938,1,1,0,0,12799.973333333335
68588,634138,75,3,17/09/2014,565,1,1,0,0,5301.738333333334
68589,402332,865,4,25/06/2015,576,1,0,0,0,6452.1720000000005
68590,212653,794,5,06/12/2013,491,1,1,0,0,2976.0450000000005
68591,255536,93,2,28/05/2013,746,1,1,0,0,7797.635
68592,373555,158,7,07/09/2014,0,0,0,0,0,0.0
68593,378541,1104,2,12/05/2015,357,1,0,0,0,4053.6865476190474
68594,373110,399,2,25/03/2014,452,1,0,0,0,4021.339285714286
68595,69513,919,1,02/03/2015,886,1,1,0,0,8453.040833333334
68596,633851,862,4,09/07/2015,1043,1,0,0,0,7026.13
68597,464946,949,6,06/04/2013,367,1,0,0,0,3208.5766666666664
68598,177923,324,5,07/06/2013,751,1,1,0,0,6127.05
68599,217403,35,1,22/06/2015,769,1,0,0,0,8376.643333333332
68600,264906,82,5,12/04/2013,938,1,1,0,0,10028.657000000001
68601,387105,401,2,03/09/2013,625,1,0,0,0,6297.575
68602,76837,783,3,05/11/2014,653,1,1,0,0,6900.937333333332
68603,50800,11,5,25/04/2014,938,1,0,0,1,7036.128000000001
68604,486846,802,3,15/04/2015,433,1,1,0,1,5331.666666666668
68605,94076,349,7,17/08/2014,0,0,0,0,0,0.0
68606,664774,554,5,05/04/2013,420,1,0,0,0,3920.14
68607,321126,749,1,08/12/2014,654,1,0,0,0,4693.404
68608,646537,172,3,04/06/2014,931,1,1,0,0,8113.6
68609,702993,421,6,26/07/2014,1116,1,0,0,0,10329.15
68610,647937,314,7,19/01/2014,0,0,0,0,0,0.0
68611,231233,723,1,22/06/2015,485,1,0,0,0,5974.190833333332
68612,236492,86,7,23/06/2013,0,0,0,0,0,0.0
68613,464690,691,4,05/02/2015,622,1,1,0,0,8792.88
